name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"cHat[55]",123.596,1.51896,3.66383,118.186,123.226,130.306,5.81803,inf,1.45305
"cHat[56]",110.607,0.801056,2.77466,106.312,110.33,115.518,11.9976,inf,1.0853
"cHat[57]",99.328,0.680871,2.62661,94.9784,99.2741,103.565,14.882,inf,1.00819
"cHat[58]",89.5256,0.819274,2.84564,84.5204,89.64,93.9677,12.0643,inf,1.12583
"cHat[59]",73.5729,1.15781,3.33986,67.6005,74.0212,78.8222,8.32108,inf,1.35591
"cHat[60]",61.451,1.32064,3.51088,55.1862,61.9786,66.9312,7.06749,inf,1.44499
"cHat[61]",45.0889,1.15489,3.15584,39.3491,45.5814,50.0281,7.46701,inf,1.39318
"cHat[62]",35.3191,0.801125,2.53769,30.6721,35.7197,39.3449,10.0341,inf,1.22379
"cHat[63]",25.4087,0.408572,1.78073,22.5067,25.3466,28.3383,18.9958,inf,1.00146
"cHat[64]",20.8663,0.362668,1.58664,18.6503,20.5767,23.5897,19.1397,inf,1.06145
"cHat[65]",16.2984,0.311016,1.35773,14.4249,16.0545,18.5963,19.0573,inf,1.07876
"cHat[66]",12.1489,0.246205,1.09541,10.3491,12.0927,13.9257,19.7951,inf,1.00196
"cHatObs[1]",117.134,2.15112,4.31596,110.708,116.433,124.528,4.02554,inf,1.6942
