program,0_-1_0,0_-1_-1,0_-2_-1,0_-3_-1,0_-2_0,1_-2_-1,1_-3_-1,1_-2_0,-1_-2_0,0_-3_0,1_-3_0,1_-4_-1,0_-4_0,0_-4_-1,-1_-3_0,1_-4_0,0_-3_1
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_23/climate-challenge_1.stan,0.0,4.0,13.0,496.0,9.0,5.0,16.0,0.0,1.0,531.0,9.0,513.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_186/climate-challenge_1.stan,0.0,4.0,13.0,495.0,14.0,6.0,29.0,0.0,1.0,539.0,13.0,514.0,13.0,12.0,0.0,8.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_126/climate-challenge_1.stan,0.0,4.0,13.0,495.0,8.0,5.0,13.0,0.0,1.0,530.0,9.0,513.0,6.0,5.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_486/climate-challenge_1.stan,0.0,4.0,13.0,495.0,9.0,5.0,16.0,0.0,1.0,532.0,9.0,514.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_447/climate-challenge_1.stan,0.0,4.0,13.0,495.0,8.0,5.0,13.0,0.0,1.0,530.0,9.0,513.0,6.0,5.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_137/climate-challenge_1.stan,0.0,4.0,13.0,843.0,9.0,5.0,16.0,0.0,1.0,184.0,9.0,166.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_433/climate-challenge_1.stan,0.0,4.0,13.0,495.0,8.0,5.0,13.0,0.0,1.0,530.0,9.0,513.0,6.0,5.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_4/climate-challenge_1.stan,0.0,4.0,13.0,492.0,9.0,5.0,16.0,0.0,1.0,535.0,9.0,517.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_311/climate-challenge_1.stan,0.0,4.0,8.0,499.0,11.0,5.0,20.0,0.0,1.0,532.0,8.0,514.0,9.0,9.0,0.0,5.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_576/climate-challenge_1.stan,0.0,4.0,10.0,243.0,8.0,4.0,16.0,0.0,1.0,282.0,8.0,267.0,7.0,7.0,0.0,4.0,503.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_396/climate-challenge_1.stan,0.0,3.0,11.0,241.0,10.0,5.0,21.0,0.0,1.0,286.0,10.0,267.0,10.0,9.0,0.0,6.0,500.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_423/climate-challenge_1.stan,0.0,4.0,13.0,495.0,12.0,6.0,22.0,0.0,1.0,535.0,12.0,514.0,10.0,8.0,0.0,6.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_469/climate-challenge_1.stan,0.0,4.0,13.0,495.0,14.0,6.0,29.0,0.0,1.0,539.0,13.0,515.0,13.0,11.0,0.0,8.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_459/climate-challenge_1.stan,0.0,4.0,12.0,495.0,8.0,5.0,16.0,0.0,1.0,531.0,8.0,512.0,7.0,7.0,0.0,4.0,1001.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_226/climate-challenge_1.stan,0.0,4.0,13.0,495.0,12.0,6.0,22.0,0.0,1.0,535.0,12.0,514.0,10.0,8.0,0.0,6.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_194/climate-challenge_1.stan,0.0,4.0,11.0,495.0,7.0,3.0,16.0,0.0,1.0,530.0,5.0,512.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_464/climate-challenge_1.stan,0.0,4.0,13.0,495.0,12.0,6.0,22.0,0.0,1.0,535.0,12.0,514.0,10.0,8.0,0.0,6.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_495/climate-challenge_1.stan,0.0,4.0,13.0,495.0,11.0,5.0,24.0,0.0,1.0,536.0,11.0,514.0,11.0,11.0,0.0,6.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_173/climate-challenge_1.stan,0.0,4.0,13.0,127.0,12.0,6.0,20.0,0.0,1.0,153.0,10.0,132.0,9.0,9.0,0.0,5.0,253.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_222/climate-challenge_1.stan,0.0,4.0,12.0,495.0,11.0,5.0,22.0,0.0,1.0,534.0,11.0,515.0,10.0,7.0,0.0,6.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_13/climate-challenge_1.stan,0.0,4.0,11.0,495.0,10.0,5.0,25.0,0.0,1.0,535.0,11.0,513.0,11.0,10.0,0.0,7.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_276/climate-challenge_1.stan,0.0,4.0,13.0,495.0,8.0,5.0,13.0,0.0,1.0,530.0,9.0,513.0,6.0,5.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_53/climate-challenge_1.stan,0.0,4.0,9.0,497.0,9.0,4.0,25.0,0.0,1.0,533.0,10.0,513.0,11.0,10.0,0.0,7.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_264/climate-challenge_1.stan,0.0,4.0,10.0,252.0,9.0,5.0,16.0,0.0,1.0,782.0,5.0,764.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_245/climate-challenge_1.stan,0.0,4.0,13.0,495.0,9.0,5.0,16.0,0.0,1.0,532.0,9.0,514.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_424/climate-challenge_1.stan,0.0,3.0,11.0,6.0,13.0,6.0,25.0,0.0,1.0,27.0,11.0,5.0,12.0,11.0,0.0,7.0,3.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_331/climate-challenge_1.stan,0.0,4.0,13.0,495.0,9.0,5.0,16.0,0.0,1.0,532.0,9.0,514.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_232/climate-challenge_1.stan,0.0,4.0,13.0,495.0,11.0,5.0,25.0,0.0,1.0,536.0,12.0,514.0,11.0,10.0,0.0,7.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_359/climate-challenge_1.stan,0.0,4.0,11.0,495.0,7.0,3.0,16.0,0.0,1.0,530.0,5.0,512.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_6/climate-challenge_1.stan,0.0,4.0,11.0,498.0,9.0,5.0,16.0,0.0,1.0,532.0,8.0,514.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_189/climate-challenge_1.stan,0.0,4.0,13.0,494.0,9.0,5.0,16.0,0.0,1.0,531.0,9.0,513.0,7.0,7.0,0.0,4.0,1001.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_122/climate-challenge_1.stan,0.0,3.0,11.0,494.0,10.0,5.0,21.0,0.0,1.0,533.0,10.0,514.0,10.0,9.0,0.0,6.0,1000.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_201/climate-challenge_1.stan,0.0,4.0,12.0,18.0,8.0,3.0,16.0,0.0,1.0,37.0,6.0,20.0,7.0,7.0,0.0,4.0,34.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_530/climate-challenge_1.stan,0.0,4.0,13.0,495.0,12.0,6.0,20.0,0.0,1.0,535.0,10.0,515.0,9.0,8.0,0.0,5.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_436/climate-challenge_1.stan,0.0,4.0,10.0,502.0,9.0,5.0,16.0,0.0,1.0,532.0,5.0,514.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_516/climate-challenge_1.stan,0.0,4.0,13.0,495.0,9.0,5.0,16.0,0.0,1.0,532.0,9.0,514.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_130/climate-challenge_1.stan,0.0,4.0,12.0,495.0,7.0,4.0,13.0,0.0,1.0,529.0,8.0,513.0,6.0,5.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_82/climate-challenge_1.stan,0.0,4.0,13.0,495.0,8.0,5.0,13.0,0.0,1.0,530.0,9.0,513.0,6.0,5.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_374/climate-challenge_1.stan,0.0,4.0,11.0,498.0,9.0,5.0,17.0,0.0,1.0,533.0,8.0,514.0,7.0,8.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_555/climate-challenge_1.stan,0.0,4.0,13.0,33.0,9.0,5.0,16.0,0.0,1.0,56.0,9.0,38.0,7.0,7.0,0.0,4.0,65.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_569/climate-challenge_1.stan,0.0,4.0,10.0,495.0,11.0,4.0,20.0,0.0,1.0,531.0,7.0,513.0,9.0,9.0,0.0,5.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_208/climate-challenge_1.stan,0.0,4.0,12.0,495.0,11.0,5.0,22.0,0.0,1.0,534.0,11.0,515.0,10.0,7.0,0.0,6.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_561/climate-challenge_1.stan,0.0,4.0,13.0,495.0,12.0,6.0,20.0,0.0,1.0,535.0,10.0,514.0,9.0,9.0,0.0,5.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795082/progs20190621-210318795082_prob_rand_163/climate-challenge_1.stan,0.0,4.0,8.0,496.0,7.0,3.0,17.0,0.0,1.0,529.0,4.0,512.0,7.0,7.0,0.0,4.0,1003.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_346/M0.stan,237.0,3.0,24.0,32.0,18.0,10.0,40.0,711.0,1.0,52.0,26.0,8.0,17.0,5.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_14/M0.stan,237.0,3.0,23.0,32.0,18.0,10.0,34.0,711.0,1.0,48.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_20/M0.stan,237.0,3.0,22.0,31.0,17.0,9.0,32.0,711.0,1.0,45.0,21.0,5.0,10.0,5.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_518/M0.stan,237.0,3.0,21.0,26.0,18.0,7.0,38.0,711.0,1.0,49.0,19.0,5.0,17.0,9.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_327/M0.stan,237.0,3.0,23.0,32.0,17.0,10.0,35.0,711.0,1.0,47.0,21.0,5.0,11.0,5.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_567/M0.stan,237.0,3.0,24.0,32.0,20.0,10.0,49.0,711.0,1.0,56.0,29.0,8.0,21.0,8.0,711.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_372/M0.stan,237.0,3.0,23.0,31.0,18.0,10.0,35.0,711.0,1.0,48.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_398/M0.stan,29.0,3.0,24.0,32.0,18.0,10.0,40.0,87.0,1.0,52.0,26.0,8.0,17.0,5.0,87.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_215/M0.stan,237.0,5.0,23.0,31.0,19.0,9.0,35.0,711.0,2.0,48.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_508/M0.stan,29.0,3.0,23.0,32.0,20.0,10.0,44.0,87.0,1.0,54.0,25.0,8.0,17.0,10.0,87.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_169/M0.stan,237.0,3.0,23.0,32.0,18.0,10.0,33.0,711.0,1.0,50.0,21.0,8.0,11.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_207/M0.stan,237.0,3.0,23.0,30.0,19.0,10.0,53.0,711.0,1.0,65.0,24.0,9.0,17.0,13.0,711.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_516/M0.stan,237.0,3.0,21.0,35.0,18.0,10.0,34.0,711.0,1.0,49.0,20.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_238/M0.stan,237.0,3.0,20.0,26.0,18.0,8.0,38.0,711.0,1.0,49.0,19.0,5.0,17.0,9.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_507/M0.stan,237.0,3.0,21.0,21.0,15.0,8.0,28.0,711.0,1.0,44.0,19.0,3.0,14.0,2.0,711.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_81/M0.stan,237.0,3.0,24.0,32.0,18.0,9.0,35.0,711.0,1.0,50.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_197/M0.stan,237.0,3.0,23.0,32.0,23.0,11.0,50.0,711.0,1.0,57.0,28.0,8.0,20.0,11.0,711.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_488/M0.stan,237.0,3.0,21.0,32.0,18.0,9.0,32.0,711.0,1.0,46.0,22.0,8.0,14.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_564/M0.stan,29.0,3.0,23.0,32.0,18.0,10.0,35.0,87.0,1.0,49.0,22.0,8.0,14.0,7.0,87.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_296/M0.stan,237.0,3.0,23.0,30.0,17.0,10.0,33.0,711.0,1.0,48.0,22.0,7.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_460/M0.stan,237.0,3.0,23.0,32.0,20.0,10.0,43.0,711.0,1.0,52.0,25.0,8.0,17.0,10.0,711.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_125/M0.stan,237.0,3.0,22.0,31.0,20.0,9.0,41.0,711.0,1.0,51.0,25.0,8.0,17.0,10.0,711.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_559/M0.stan,237.0,3.0,23.0,38.0,14.0,9.0,40.0,711.0,1.0,54.0,12.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_356/M0.stan,237.0,3.0,22.0,31.0,20.0,9.0,41.0,711.0,1.0,50.0,25.0,8.0,18.0,10.0,711.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_108/M0.stan,119.0,3.0,22.0,33.0,17.0,10.0,34.0,357.0,1.0,50.0,20.0,7.0,13.0,7.0,357.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_286/M0.stan,237.0,3.0,24.0,32.0,18.0,10.0,40.0,711.0,1.0,52.0,26.0,8.0,17.0,5.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_62/M0.stan,237.0,3.0,23.0,30.0,17.0,10.0,34.0,711.0,1.0,51.0,20.0,7.0,14.0,7.0,711.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_528/M0.stan,237.0,3.0,24.0,33.0,18.0,10.0,33.0,711.0,1.0,50.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_211/M0.stan,237.0,3.0,20.0,30.0,15.0,9.0,31.0,711.0,1.0,41.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_41/M0.stan,237.0,3.0,23.0,32.0,19.0,10.0,40.0,711.0,1.0,52.0,23.0,8.0,15.0,9.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_274/M0.stan,237.0,3.0,23.0,32.0,18.0,10.0,33.0,711.0,1.0,50.0,21.0,8.0,11.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_517/M0.stan,237.0,3.0,19.0,26.0,16.0,8.0,29.0,711.0,1.0,44.0,16.0,5.0,13.0,6.0,711.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_427/M0.stan,237.0,3.0,22.0,33.0,17.0,10.0,34.0,711.0,1.0,47.0,21.0,6.0,10.0,5.0,711.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_597/M0.stan,237.0,5.0,21.0,32.0,18.0,10.0,35.0,711.0,2.0,49.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_482/M0.stan,237.0,3.0,23.0,31.0,18.0,10.0,34.0,711.0,1.0,49.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_446/M0.stan,237.0,3.0,23.0,33.0,18.0,10.0,39.0,711.0,1.0,51.0,26.0,9.0,17.0,5.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_589/M0.stan,119.0,3.0,21.0,32.0,15.0,10.0,36.0,357.0,1.0,52.0,22.0,8.0,13.0,7.0,357.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_25/M0.stan,119.0,3.0,23.0,32.0,20.0,10.0,44.0,357.0,1.0,54.0,25.0,8.0,17.0,10.0,357.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_227/M0.stan,237.0,3.0,23.0,29.0,17.0,9.0,33.0,711.0,1.0,49.0,21.0,8.0,12.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_16/M0.stan,237.0,3.0,23.0,33.0,15.0,10.0,35.0,711.0,1.0,52.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_381/M0.stan,237.0,3.0,25.0,32.0,21.0,11.0,50.0,711.0,1.0,57.0,33.0,8.0,25.0,5.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_126/M0.stan,237.0,3.0,23.0,30.0,17.0,10.0,34.0,711.0,1.0,51.0,19.0,6.0,14.0,7.0,711.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_448/M0.stan,237.0,3.0,23.0,32.0,17.0,10.0,34.0,711.0,1.0,49.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_535/M0.stan,29.0,3.0,23.0,32.0,18.0,10.0,35.0,87.0,1.0,50.0,22.0,8.0,13.0,7.0,87.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_558/M0.stan,237.0,3.0,20.0,25.0,16.0,8.0,28.0,711.0,1.0,44.0,16.0,5.0,13.0,6.0,711.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_221/M0.stan,237.0,3.0,21.0,32.0,20.0,11.0,44.0,711.0,1.0,55.0,25.0,8.0,17.0,10.0,711.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_234/M0.stan,237.0,3.0,22.0,33.0,18.0,10.0,34.0,711.0,1.0,48.0,22.0,9.0,14.0,7.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_357/M0.stan,237.0,3.0,23.0,32.0,17.0,10.0,40.0,711.0,1.0,52.0,26.0,8.0,17.0,5.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_147/M0.stan,237.0,3.0,23.0,30.0,17.0,10.0,34.0,711.0,1.0,50.0,20.0,7.0,15.0,7.0,711.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_365/M0.stan,237.0,3.0,21.0,21.0,16.0,7.0,26.0,711.0,1.0,44.0,16.0,4.0,13.0,6.0,711.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_437/M0.stan,237.0,3.0,24.0,32.0,20.0,10.0,50.0,711.0,1.0,57.0,28.0,8.0,20.0,8.0,711.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_172/M0.stan,118.0,3.0,23.0,32.0,19.0,10.0,35.0,354.0,1.0,49.0,22.0,8.0,13.0,7.0,354.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_4/M0.stan,119.0,3.0,23.0,29.0,17.0,9.0,35.0,357.0,1.0,50.0,19.0,6.0,14.0,7.0,357.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_521/M0.stan,237.0,3.0,21.0,19.0,15.0,8.0,30.0,711.0,1.0,47.0,18.0,3.0,18.0,4.0,711.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_3/M0.stan,237.0,3.0,23.0,30.0,16.0,10.0,34.0,711.0,1.0,49.0,18.0,3.0,11.0,5.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_318/M0.stan,237.0,3.0,23.0,32.0,20.0,10.0,44.0,711.0,1.0,54.0,25.0,8.0,17.0,10.0,711.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_43/M0.stan,237.0,3.0,26.0,32.0,18.0,9.0,45.0,711.0,1.0,54.0,30.0,8.0,21.0,3.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_332/M0.stan,237.0,3.0,20.0,18.0,15.0,7.0,26.0,711.0,1.0,43.0,16.0,4.0,14.0,6.0,711.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_236/M0.stan,237.0,3.0,23.0,32.0,20.0,11.0,43.0,711.0,1.0,56.0,25.0,8.0,17.0,10.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_449/M0.stan,237.0,3.0,23.0,33.0,17.0,10.0,33.0,711.0,1.0,47.0,21.0,5.0,10.0,5.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_53/M0.stan,237.0,3.0,21.0,30.0,17.0,9.0,32.0,711.0,1.0,44.0,21.0,5.0,10.0,5.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_66/M0.stan,237.0,3.0,24.0,36.0,16.0,9.0,36.0,711.0,1.0,52.0,17.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_364/M0.stan,237.0,3.0,23.0,31.0,17.0,10.0,33.0,711.0,1.0,49.0,20.0,7.0,14.0,7.0,711.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_479/M0.stan,7.0,3.0,23.0,29.0,17.0,9.0,35.0,21.0,1.0,49.0,22.0,8.0,14.0,7.0,21.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_556/M0.stan,237.0,3.0,23.0,32.0,17.0,10.0,33.0,711.0,1.0,48.0,21.0,6.0,10.0,5.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_237/M0.stan,237.0,3.0,23.0,28.0,16.0,9.0,34.0,711.0,1.0,47.0,18.0,3.0,11.0,5.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_570/M0.stan,237.0,3.0,21.0,31.0,20.0,9.0,32.0,711.0,1.0,46.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_245/M0.stan,237.0,3.0,21.0,32.0,15.0,10.0,33.0,711.0,1.0,44.0,22.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_121/M0.stan,237.0,3.0,21.0,32.0,18.0,10.0,34.0,711.0,1.0,45.0,23.0,8.0,13.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_277/M0.stan,118.0,3.0,23.0,32.0,17.0,10.0,35.0,354.0,1.0,48.0,21.0,5.0,10.0,5.0,354.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210318795015/progs20190621-210318795015_prob_rand_279/M0.stan,237.0,3.0,23.0,29.0,18.0,10.0,34.0,711.0,1.0,49.0,22.0,7.0,13.0,7.0,711.0,9.0,0.0
